latitude,longitude,month,Wind Chill Index
9.75,2,12,57.869354
9.75,2.25,12,58.14811
9.75,2.5,12,58.956154
9.75,2.75,12,58.109955
9.75,3,12,56.883835
9.5,-5,1,60.42629
9.5,-4.75,1,59.64205
9.5,-4.5,1,60.60178
9.5,-4.25,1,58.781433
9.5,-4,1,56.910633
9.5,-3.75,1,58.398922
9.5,-3.5,1,58.912853
9.5,-3.25,1,58.828926
9.5,-3,1,58.267597
9.5,-2.75,1,58.5307
9.5,-2.5,1,58.8713
9.5,-2.25,1,57.795452
9.5,-2,1,58.421154
9.5,-1.75,1,56.571968
9.5,-1.5,1,57.37587
9.5,-1.25,1,63.334354
9.5,-1,1,63.633785
9.5,-0.75,1,60.64424
9.5,-0.5,1,60.77105
9.5,-0.25,1,63.073177
9.5,0,1,66.0492
9.5,0.25,1,67.924805
9.5,0.5,1,62.867516
9.5,0.75,1,54.799236
9.5,1,1,53.05073
9.5,1.25,1,56.722103
9.5,1.5,1,59.73096
9.5,1.75,1,60.321693
9.5,2,1,61.728096
9.5,2.25,1,62.561848
9.5,2.5,1,62.806206
9.5,2.75,1,61.936653
9.5,3,1,60.706375
9.5,-5,2,22.91589
9.5,-4.75,2,21.564411
9.5,-4.5,2,22.257147
9.5,-4.25,2,22.905191
9.5,-4,2,22.544592
9.5,-3.75,2,23.189945
9.5,-3.5,2,22.95463
9.5,-3.25,2,21.573929
9.5,-3,2,19.438395
9.5,-2.75,2,18.581095
9.5,-2.5,2,18.222824
9.5,-2.25,2,16.696936
9.5,-2,2,17.051004
9.5,-1.75,2,16.794373
9.5,-1.5,2,16.41756
9.5,-1.25,2,17.981781
9.5,-1,2,18.773998
9.5,-0.75,2,18.228537
9.5,-0.5,2,19.286825
9.5,-0.25,2,22.066391
9.5,0,2,23.94649
9.5,0.25,2,26.30313
9.5,0.5,2,25.566658
9.5,0.75,2,21.656326
9.5,1,2,20.520672
9.5,1.25,2,22.840681
9.5,1.5,2,25.056215
9.5,1.75,2,25.81543
9.5,2,2,27.181084
9.5,2.25,2,28.213316
9.5,2.5,2,29.107569
9.5,2.75,2,28.686008
9.5,3,2,27.49621
9.5,-5,3,25.908377
9.5,-4.75,3,22.63381
9.5,-4.5,3,23.265894
9.5,-4.25,3,24.553717
9.5,-4,3,25.047398
9.5,-3.75,3,26.33003
9.5,-3.5,3,25.680544
9.5,-3.25,3,23.509768
9.5,-3,3,19.293682
9.5,-2.75,3,17.983532
9.5,-2.5,3,18.03936
9.5,-2.25,3,15.083273
9.5,-2,3,14.67267
9.5,-1.75,3,13.499833
9.5,-1.5,3,10.199931
9.5,-1.25,3,10.288883
9.5,-1,3,13.228038
9.5,-0.75,3,14.730626
9.5,-0.5,3,17.544605
9.5,-0.25,3,20.917665
9.5,0,3,22.207327
9.5,0.25,3,26.93901
9.5,0.5,3,28.379646
9.5,0.75,3,23.754755
9.5,1,3,20.625454
9.5,1.25,3,19.728195
9.5,1.5,3,19.672531
9.5,1.75,3,18.73837
9.5,2,3,18.991697
9.5,2.25,3,20.687807
9.5,2.5,3,22.790956
9.5,2.75,3,23.276493
9.5,3,3,21.908289
9.5,-5,4,53.673256
9.5,-4.75,4,49.25985
9.5,-4.5,4,50.973507
9.5,-4.25,4,52.189915
9.5,-4,4,53.115353
9.5,-3.75,4,56.968338
9.5,-3.5,4,57.169067
9.5,-3.25,4,55.53603
9.5,-3,4,51.076504
9.5,-2.75,4,50.925987
9.5,-2.5,4,52.95763
9.5,-2.25,4,48.622192
9.5,-2,4,47.320374
9.5,-1.75,4,44.604782
9.5,-1.5,4,38.950302
9.5,-1.25,4,39.59521
9.5,-1,4,43.432907
9.5,-0.75,4,44.1241
9.5,-0.5,4,47.814693
9.5,-0.25,4,52.43634
9.5,0,4,52.4466
9.5,0.25,4,56.852425
9.5,0.5,4,58.337692
9.5,0.75,4,53.712715
9.5,1,4,52.15489
9.5,1.25,4,51.92947
9.5,1.5,4,52.181736
9.5,1.75,4,49.975616
9.5,2,4,47.58448
9.5,2.25,4,48.45999
9.5,2.5,4,51.030365
9.5,2.75,4,51.77889
9.5,3,4,50.592285
9.5,-5,5,79.74587
9.5,-4.75,5,75.81364
9.5,-4.5,5,77.849625
9.5,-4.25,5,78.36811
9.5,-4,5,79.20211
9.5,-3.75,5,83.99733
9.5,-3.5,5,84.72028
9.5,-3.25,5,83.88313
9.5,-3,5,80.43242
9.5,-2.75,5,81.56228
9.5,-2.5,5,85.061935
9.5,-2.25,5,81.37342
9.5,-2,5,80.54182
9.5,-1.75,5,77.45897
9.5,-1.5,5,72.29155
9.5,-1.25,5,75.212654
9.5,-1,5,79.57981
9.5,-0.75,5,79.310875
9.5,-0.5,5,82.694176
9.5,-0.25,5,87.27395
9.5,0,5,86.85589
9.5,0.25,5,90.09666
9.5,0.5,5,89.33051
9.5,0.75,5,83.43124
9.5,1,5,82.8567
9.5,1.25,5,83.59751
9.5,1.5,5,85.226555
9.5,1.75,5,84.05708
9.5,2,5,81.84367
9.5,2.25,5,83.41765
9.5,2.5,5,86.168
9.5,2.75,5,86.65768
9.5,3,5,85.76911
9.5,-5,6,112.85017
9.5,-4.75,6,109.010056
9.5,-4.5,6,111.89513
9.5,-4.25,6,111.83125
9.5,-4,6,113.31138
9.5,-3.75,6,119.31932
9.5,-3.5,6,120.53834
9.5,-3.25,6,120.34578
9.5,-3,6,117.68246
9.5,-2.75,6,119.16145
9.5,-2.5,6,122.37951
9.5,-2.25,6,119.57171
9.5,-2,6,118.486534
9.5,-1.75,6,114.290276
9.5,-1.5,6,111.02429
9.5,-1.25,6,116.861595
9.5,-1,6,122.5498
9.5,-0.75,6,123.6455
9.5,-0.5,6,126.98925
9.5,-0.25,6,130.50998
9.5,0,6,130.12389
9.5,0.25,6,131.16002
9.5,0.5,6,126.9309
9.5,0.75,6,118.71285
9.5,1,6,115.869125
9.5,1.25,6,115.18671
9.5,1.5,6,115.95851
9.5,1.75,6,114.45011
9.5,2,6,112.96984
9.5,2.25,6,115.03391
9.5,2.5,6,117.756836
9.5,2.75,6,118.74946
9.5,3,6,118.390045
9.5,-5,7,144.26791
9.5,-4.75,7,140.18967
9.5,-4.5,7,143.80553
9.5,-4.25,7,142.56543
9.5,-4,7,144.34338
9.5,-3.75,7,151.85757
9.5,-3.5,7,153.83754
9.5,-3.25,7,154.60234
9.5,-3,7,151.87537
9.5,-2.75,7,152.5262
9.5,-2.5,7,155.11586
9.5,-2.25,7,152.73247
9.5,-2,7,150.17458
9.5,-1.75,7,143.71414
9.5,-1.5,7,142.06815
9.5,-1.25,7,150.12105
9.5,-1,7,155.52985
9.5,-0.75,7,157.14046
9.5,-0.5,7,160.75705
9.5,-0.25,7,163.731
9.5,0,7,163.74649
9.5,0.25,7,163.91309
9.5,0.5,7,158.0561
9.5,0.75,7,149.18231
9.5,1,7,145.04846
9.5,1.25,7,143.25328
9.5,1.5,7,142.42723
9.5,1.75,7,139.68613
9.5,2,7,138.59894
9.5,2.25,7,140.86473
9.5,2.5,7,143.782
9.5,2.75,7,145.479
9.5,3,7,145.55135
9.5,-5,8,149.24979
9.5,-4.75,8,145.3676
9.5,-4.5,8,149.24382
9.5,-4.25,8,147.54787
9.5,-4,8,149.28911
9.5,-3.75,8,157.19225
9.5,-3.5,8,159.31822
9.5,-3.25,8,160.67201
9.5,-3,8,158.84189
9.5,-2.75,8,159.50847
9.5,-2.5,8,161.48782
9.5,-2.25,8,158.95015
9.5,-2,8,155.5681
9.5,-1.75,8,147.96582
9.5,-1.5,8,147.20995
9.5,-1.25,8,155.99039
9.5,-1,8,160.43834
9.5,-0.75,8,162.14139
9.5,-0.5,8,165.5837
9.5,-0.25,8,168.03917
9.5,0,8,168.41885
9.5,0.25,8,168.14474
9.5,0.5,8,161.77544
9.5,0.75,8,152.72142
9.5,1,8,148.06966
9.5,1.25,8,146.47899
9.5,1.5,8,145.50066
9.5,1.75,8,142.29424
9.5,2,8,141.08221
9.5,2.25,8,143.25594
9.5,2.5,8,146.4937
9.5,2.75,8,148.56287
9.5,3,8,148.59642
9.5,-5,9,122.761894
9.5,-4.75,9,121.71458
9.5,-4.5,9,126.262115
9.5,-4.25,9,124.96526
9.5,-4,9,125.51005
9.5,-3.75,9,130.3312
9.5,-3.5,9,130.07867
9.5,-3.25,9,130.48065
9.5,-3,9,131.00172
9.5,-2.75,9,133.10863
9.5,-2.5,9,134.22005
9.5,-2.25,9,132.6525
9.5,-2,9,130.64279
9.5,-1.75,9,123.692314
9.5,-1.5,9,125.82347
9.5,-1.25,9,136.59323
9.5,-1,9,141.33104
9.5,-0.75,9,143.7821
9.5,-0.5,9,145.85002
9.5,-0.25,9,146.10242
9.5,0,9,146.95653
9.5,0.25,9,147.01163
9.5,0.5,9,139.71248
9.5,0.75,9,128.9977
9.5,1,9,121.48867
9.5,1.25,9,117.50266
9.5,1.5,9,118.26594
9.5,1.75,9,117.767685
9.5,2,9,119.110275
9.5,2.25,9,123.23149
9.5,2.5,9,126.54703
9.5,2.75,9,127.37471
9.5,3,9,125.51409
9.5,-5,10,95.29949
9.5,-4.75,10,94.786865
9.5,-4.5,10,100.05437
9.5,-4.25,10,100.21268
9.5,-4,10,99.75796
9.5,-3.75,10,102.61897
9.5,-3.5,10,99.81381
9.5,-3.25,10,97.40284
9.5,-3,10,96.88137
9.5,-2.75,10,100.039276
9.5,-2.5,10,102.2085
9.5,-2.25,10,98.99867
9.5,-2,10,98.91851
9.5,-1.75,10,94.15427
9.5,-1.5,10,93.669495
9.5,-1.25,10,104.77662
9.5,-1,10,111.880875
9.5,-0.75,10,115.16722
9.5,-0.5,10,118.30882
9.5,-0.25,10,118.722046
9.5,0,10,119.510414
9.5,0.25,10,121.327095
9.5,0.5,10,113.42262
9.5,0.75,10,99.91871
9.5,1,10,92.59503
9.5,1.25,10,88.58217
9.5,1.5,10,89.57369
9.5,1.75,10,90.541725
9.5,2,10,92.77957
9.5,2.25,10,98.006
9.5,2.5,10,101.02269
9.5,2.75,10,99.670876
9.5,3,10,94.748245
9.5,-5,11,57.615917
9.5,-4.75,11,55.40017
9.5,-4.5,11,59.777332
9.5,-4.25,11,62.021244
9.5,-4,11,60.92438
9.5,-3.75,11,61.1758
9.5,-3.5,11,56.894268
9.5,-3.25,11,51.41126
9.5,-3,11,47.437675
9.5,-2.75,11,49.764477
9.5,-2.5,11,50.924763
9.5,-2.25,11,45.720303
9.5,-2,11,46.257042
9.5,-1.75,11,43.601097
9.5,-1.5,11,39.14974
9.5,-1.25,11,46.579613
9.5,-1,11,53.474632
9.5,-0.75,11,55.139503
9.5,-0.5,11,58.257572
9.5,-0.25,11,59.664062
9.5,0,11,60.646595
9.5,0.25,11,65.17392
9.5,0.5,11,59.84332
9.5,0.75,11,48.535053
9.5,1,11,46.268375
9.5,1.25,11,44.31684
9.5,1.5,11,41.966118
9.5,1.75,11,42.73939
9.5,2,11,45.121265
9.5,2.25,11,49.840927
9.5,2.5,11,52.14825
9.5,2.75,11,49.930702
9.5,3,11,46.55387
9.5,-5,12,57.54911
9.5,-4.75,12,56.434376
9.5,-4.5,12,58.140873
9.5,-4.25,12,57.57453
9.5,-4,12,56.06354
9.5,-3.75,12,57.015884
9.5,-3.5,12,56.26953
9.5,-3.25,12,54.528103
9.5,-3,12,53.20993
9.5,-2.75,12,53.684887
9.5,-2.5,12,53.850754
9.5,-2.25,12,51.823483
9.5,-2,12,52.749928
9.5,-1.75,12,51.303497
9.5,-1.5,12,51.062103
9.5,-1.25,12,56.99936
9.5,-1,12,57.93863
9.5,-0.75,12,55.322742
9.5,-0.5,12,56.4501
9.5,-0.25,12,58.18991
9.5,0,12,60.190857
9.5,0.25,12,62.61505
9.5,0.5,12,58.400455
9.5,0.75,12,50.859318
9.5,1,12,49.49555
9.5,1.25,12,52.363625
9.5,1.5,12,54.244804
9.5,1.75,12,54.62786
9.5,2,12,56.171482
9.5,2.25,12,57.77888
9.5,2.5,12,58.3474
9.5,2.75,12,57.15159
9.5,3,12,55.736168
9.25,-5,1,56.3231
9.25,-4.75,1,56.59711
9.25,-4.5,1,57.561367
9.25,-4.25,1,55.842693
9.25,-4,1,55.25745
9.25,-3.75,1,57.187313
9.25,-3.5,1,56.149014
9.25,-3.25,1,55.23423
9.25,-3,1,55.49582
9.25,-2.75,1,56.146255
9.25,-2.5,1,56.493843
9.25,-2.25,1,54.554333
9.25,-2,1,54.01526
9.25,-1.75,1,53.278984
9.25,-1.5,1,55.45609
9.25,-1.25,1,60.25477
9.25,-1,1,59.390892
9.25,-0.75,1,57.498615
9.25,-0.5,1,58.80838
9.25,-0.25,1,61.266773
9.25,0,1,64.00821
9.25,0.25,1,64.262634
9.25,0.5,1,57.16828
9.25,0.75,1,48.356483
9.25,1,1,47.122116
9.25,1.25,1,51.083527
9.25,1.5,1,54.233723
9.25,1.75,1,56.469406
9.25,2,1,59.06309
9.25,2.25,1,60.20646
9.25,2.5,1,60.11467
9.25,2.75,1,59.71419
9.25,3,1,59.137764
9.25,-5,2,24.290485
9.25,-4.75,2,22.640509
9.25,-4.5,2,22.733068
9.25,-4.25,2,23.444857
9.25,-4,2,23.973377
9.25,-3.75,2,25.599045
9.25,-3.5,2,25.026114
9.25,-3.25,2,22.667313
9.25,-3,2,20.618492
9.25,-2.75,2,19.917147
9.25,-2.5,2,19.818916
9.25,-2.25,2,18.382174
9.25,-2,2,17.93002
9.25,-1.75,2,17.349937
9.25,-1.5,2,17.156181
9.25,-1.25,2,18.403727
9.25,-1,2,19.027658
9.25,-0.75,2,19.487808
9.25,-0.5,2,21.430304
9.25,-0.25,2,24.515316
9.25,0,2,25.984278
9.25,0.25,2,26.47954
9.25,0.5,2,25.197954
9.25,0.75,2,20.9743
9.25,1,2,20.050175
9.25,1.25,2,23.09898
9.25,1.5,2,25.307327
9.25,1.75,2,26.588871
9.25,2,2,28.409607
9.25,2.25,2,29.83931
9.25,2.5,2,30.710117
9.25,2.75,2,30.621044
9.25,3,2,30.00474
9.25,-5,3,32.84813
9.25,-4.75,3,30.531656
9.25,-4.5,3,30.71768
9.25,-4.25,3,31.226364
9.25,-4,3,32.15948
9.25,-3.75,3,34.62574
9.25,-3.5,3,33.478313
9.25,-3.25,3,31.040003
9.25,-3,3,27.280472
9.25,-2.75,3,25.607365
9.25,-2.5,3,26.043348
9.25,-2.25,3,23.207495
9.25,-2,3,21.167364
9.25,-1.75,3,18.691832
9.25,-1.5,3,15.982698
9.25,-1.25,3,16.929546
9.25,-1,3,19.615261
9.25,-0.75,3,21.461672
9.25,-0.5,3,24.97351
9.25,-0.25,3,29.590906
9.25,0,3,32.509396
9.25,0.25,3,36.541862
9.25,0.5,3,35.71006
9.25,0.75,3,28.53252
9.25,1,3,24.713072
9.25,1.25,3,25.106411
9.25,1.5,3,25.696913
9.25,1.75,3,25.153011
9.25,2,3,26.17537
9.25,2.25,3,28.665514
9.25,2.5,3,31.320135
9.25,2.75,3,32.33031
9.25,3,3,31.252775
9.25,-5,4,59.91031
9.25,-4.75,4,57.67272
9.25,-4.5,4,58.62162
9.25,-4.25,4,58.256912
9.25,-4,4,59.547657
9.25,-3.75,4,64.013245
9.25,-3.5,4,62.74468
9.25,-3.25,4,61.226315
9.25,-3,4,58.074818
9.25,-2.75,4,58.0328
9.25,-2.5,4,60.562695
9.25,-2.25,4,56.198208
9.25,-2,4,52.390076
9.25,-1.75,4,48.43177
9.25,-1.5,4,45.3873
9.25,-1.25,4,47.418503
9.25,-1,4,49.85762
9.25,-0.75,4,50.155594
9.25,-0.5,4,53.43446
9.25,-0.25,4,59.15974
9.25,0,4,61.5743
9.25,0.25,4,64.62432
9.25,0.5,4,64.371506
9.25,0.75,4,58.440113
9.25,1,4,56.045006
9.25,1.25,4,56.477924
9.25,1.5,4,57.11182
9.25,1.75,4,55.957783
9.25,2,4,54.87563
9.25,2.25,4,56.630943
9.25,2.5,4,59.581875
9.25,2.75,4,60.69102
9.25,3,4,60.179478
9.25,-5,5,83.851135
9.25,-4.75,5,82.78873
9.25,-4.5,5,84.08989
9.25,-4.25,5,83.11271
9.25,-4,5,84.72221
9.25,-3.75,5,89.1335
9.25,-3.5,5,87.16675
9.25,-3.25,5,86.77694
9.25,-3,5,85.00063
9.25,-2.75,5,86.592255
9.25,-2.5,5,90.38648
9.25,-2.25,5,86.038704
9.25,-2,5,82.487915
9.25,-1.75,5,78.69483
9.25,-1.5,5,77.71598
9.25,-1.25,5,81.92632
9.25,-1,5,83.97376
9.25,-0.75,5,83.360374
9.25,-0.5,5,86.14492
9.25,-0.25,5,91.73748
9.25,0,5,93.55856
9.25,0.25,5,94.881744
9.25,0.5,5,92.48866
9.25,0.75,5,85.38035
9.25,1,5,83.91421
9.25,1.25,5,85.087105
9.25,1.5,5,86.87948
9.25,1.75,5,87.304634
9.25,2,5,86.56576
9.25,2.25,5,88.56787
9.25,2.5,5,91.438736
9.25,2.75,5,92.36596
9.25,3,5,92.17415
9.25,-5,6,115.09366
9.25,-4.75,6,114.95666
9.25,-4.5,6,117.39832
9.25,-4.25,6,115.89069
9.25,-4,6,118.77238
9.25,-3.75,6,123.56002
9.25,-3.5,6,120.68016
9.25,-3.25,6,121.27293
9.25,-3,6,120.59958
9.25,-2.75,6,122.69091
9.25,-2.5,6,126.339554
9.25,-2.25,6,121.85876
9.25,-2,6,118.01492
9.25,-1.75,6,114.21813
9.25,-1.5,6,115.53714
9.25,-1.25,6,122.696434
9.25,-1,6,125.9346
9.25,-0.75,6,126.20134
9.25,-0.5,6,129.01135
9.25,-0.25,6,133.37952
9.25,0,6,134.7955
9.25,0.25,6,133.78903
9.25,0.5,6,127.62398
9.25,0.75,6,118.24094
9.25,1,6,114.45537
9.25,1.25,6,113.61932
9.25,1.5,6,115.12561
9.25,1.75,6,116.33881
9.25,2,6,116.534424
9.25,2.25,6,118.76523
9.25,2.5,6,121.78857
9.25,2.75,6,123.39051
9.25,3,6,123.219955
9.25,-5,7,143.75444
9.25,-4.75,7,144.17021
9.25,-4.5,7,147.48708
9.25,-4.25,7,144.86942
9.25,-4,7,148.8031
9.25,-3.75,7,154.37526
9.25,-3.5,7,151.22607
9.25,-3.25,7,153.11766
9.25,-3,7,152.77788
9.25,-2.75,7,154.41365
9.25,-2.5,7,157.3442
9.25,-2.25,7,152.12752
9.25,-2,7,146.88878
9.25,-1.75,7,142.05884
9.25,-1.5,7,144.74191
9.25,-1.25,7,153.30318
9.25,-1,7,156.2437
9.25,-0.75,7,157.1473
9.25,-0.5,7,160.59747
9.25,-0.25,7,164.50905
9.25,0,7,166.28793
9.25,0.25,7,164.56145
9.25,0.5,7,156.45883
9.25,0.75,7,146.43196
9.25,1,7,141.33884
9.25,1.25,7,138.58235
9.25,1.5,7,138.9114
9.25,1.75,7,140.02902
9.25,2,7,141.00336
9.25,2.25,7,143.21037
9.25,2.5,7,146.69336
9.25,2.75,7,149.2599
9.25,3,7,149.06639
9.25,-5,8,147.65857
9.25,-4.75,8,148.47989
9.25,-4.5,8,152.0727
9.25,-4.25,8,149.18428
9.25,-4,8,153.32332
9.25,-3.75,8,159.11653
9.25,-3.5,8,155.87418
9.25,-3.25,8,158.14685
9.25,-3,8,158.59474
9.25,-2.75,8,160.15376
9.25,-2.5,8,162.37088
9.25,-2.25,8,156.76605
9.25,-2,8,151.01546
9.25,-1.75,8,145.8571
9.25,-1.5,8,149.10344
9.25,-1.25,8,157.67393
9.25,-1,8,159.67139
9.25,-0.75,8,160.71516
9.25,-0.5,8,164.16133
9.25,-0.25,8,167.48242
9.25,0,8,169.43948
9.25,0.25,8,167.59132
9.25,0.5,8,158.90607
9.25,0.75,8,148.71889
9.25,1,8,143.59041
9.25,1.25,8,140.80917
9.25,1.5,8,140.83301
9.25,1.75,8,141.78305
9.25,2,8,142.89545
9.25,2.25,8,145.11356
9.25,2.5,8,149.07788
9.25,2.75,8,152.18999
9.25,3,8,151.98138
9.25,-5,9,122.15025
9.25,-4.75,9,123.500595
9.25,-4.5,9,127.87669
9.25,-4.25,9,126.46637
9.25,-4,9,129.65445
9.25,-3.75,9,133.66377
9.25,-3.5,9,128.76411
9.25,-3.25,9,129.18279
9.25,-3,9,131.47028
9.25,-2.75,9,134.07172
9.25,-2.5,9,135.54147
9.25,-2.25,9,131.23404
9.25,-2,9,127.160286
9.25,-1.75,9,123.197205
9.25,-1.5,9,128.96013
9.25,-1.25,9,138.93044
9.25,-1,9,141.15858
9.25,-0.75,9,142.95541
9.25,-0.5,9,145.50465
9.25,-0.25,9,146.67691
9.25,0,9,148.08427
9.25,0.25,9,146.16347
9.25,0.5,9,136.462
9.25,0.75,9,124.31864
9.25,1,9,117.61614
9.25,1.25,9,114.78573
9.25,1.5,9,116.36367
9.25,1.75,9,118.72003
9.25,2,9,121.753586
9.25,2.25,9,125.505684
9.25,2.5,9,129.03868
9.25,2.75,9,131.16064
9.25,3,9,129.67595
9.25,-5,10,96.42294
9.25,-4.75,10,97.40582
9.25,-4.5,10,103.04612
9.25,-4.25,10,103.284256
9.25,-4,10,105.23228
9.25,-3.75,10,108.44329
9.25,-3.5,10,101.47562
9.25,-3.25,10,98.137375
9.25,-3,10,99.409454
9.25,-2.75,10,103.36875
9.25,-2.5,10,106.13712
9.25,-2.25,10,100.76435
9.25,-2,10,97.630325
9.25,-1.75,10,94.780075
9.25,-1.5,10,99.00064
9.25,-1.25,10,109.90806
9.25,-1,10,114.372734
9.25,-0.75,10,117.18012
9.25,-0.5,10,120.73854
9.25,-0.25,10,122.1936
9.25,0,10,123.23183
9.25,0.25,10,122.617165
9.25,0.5,10,112.25679
9.25,0.75,10,97.118904
9.25,1,10,91.4041
9.25,1.25,10,89.895996
9.25,1.5,10,91.69544
9.25,1.75,10,94.90588
9.25,2,10,98.78857
9.25,2.25,10,103.57164
9.25,2.5,10,106.56105
9.25,2.75,10,106.894226
9.25,3,10,102.88319
9.25,-5,11,62.132763
9.25,-4.75,11,61.12754
9.25,-4.5,11,65.87281
9.25,-4.25,11,67.78166
9.25,-4,11,68.53283
9.25,-3.75,11,70.29554
9.25,-3.5,11,63.925274
9.25,-3.25,11,57.22256
9.25,-3,11,53.634995
9.25,-2.75,11,55.61696
9.25,-2.5,11,57.483677
9.25,-2.25,11,51.52389
9.25,-2,11,49.231995
9.25,-1.75,11,46.383446
9.25,-1.5,11,45.467285
9.25,-1.25,11,52.75725
9.25,-1,11,57.702812
9.25,-0.75,11,59.78052
9.25,-0.5,11,64.50435
9.25,-0.25,11,67.594574
9.25,0,11,69.702255
9.25,0.25,11,72.732765
9.25,0.5,11,63.596203
9.25,0.75,11,49.412296
9.25,1,11,46.200687
9.25,1.25,11,45.372597
9.25,1.5,11,45.333874
9.25,1.75,11,48.673206
9.25,2,11,52.579792
9.25,2.25,11,57.105732
9.25,2.5,11,59.087444
9.25,2.75,11,57.572147
9.25,3,11,53.82979
9.25,-5,12,55.385483
9.25,-4.75,12,54.8675
9.25,-4.5,12,56.033123
9.25,-4.25,12,55.16345
9.25,-4,12,55.28803
9.25,-3.75,12,57.611862
9.25,-3.5,12,55.586967
9.25,-3.25,12,52.85294
9.25,-3,12,52.31904
9.25,-2.75,12,53.47295
9.25,-2.5,12,54.014862
9.25,-2.25,12,51.11058
9.25,-2,12,50.245934
9.25,-1.75,12,49.59539
9.25,-1.5,12,50.9297
9.25,-1.25,12,55.93802
9.25,-1,12,55.769978
9.25,-0.75,12,53.938797
9.25,-0.5,12,56.035095
9.25,-0.25,12,58.07231
9.25,0,12,59.4919
9.25,0.25,12,60.15156
9.25,0.5,12,54.54399
9.25,0.75,12,46.421543
9.25,1,12,44.765648
9.25,1.25,12,47.94635
9.25,1.5,12,50.467518
9.25,1.75,12,52.590595
9.25,2,12,55.186127
9.25,2.25,12,56.90571
9.25,2.5,12,57.246323
9.25,2.75,12,56.770386
9.25,3,12,56.20035
9,-5,1,53.47717
9,-4.75,1,54.389786
9,-4.5,1,55.090954
9,-4.25,1,53.802254
9,-4,1,54.65966
9,-3.75,1,56.66383
9,-3.5,1,54.44009
9,-3.25,1,53.2001
9,-3,1,53.328693
9,-2.75,1,53.277462
9,-2.5,1,53.74223
9,-2.25,1,51.50069
9,-2,1,50.804268
9,-1.75,1,51.539207
9,-1.5,1,53.811104
9,-1.25,1,58.72741
9,-1,1,57.838215
9,-0.75,1,55.18847
9,-0.5,1,56.891857
9,-0.25,1,59.541405
9,0,1,60.495255
9,0.25,1,58.616936
9,0.5,1,50.46545
9,0.75,1,42.470585
9,1,1,42.516342
9,1.25,1,48.442772
9,1.5,1,52.088173
9,1.75,1,54.700993
9,2,1,56.793285
9,2.25,1,57.71166
9,2.5,1,57.73696
9,2.75,1,57.50925
9,3,1,57.94473
9,-5,2,26.216503
9,-4.75,2,25.521273
9,-4.5,2,24.982353
9,-4.25,2,25.166063
9,-4,2,27.188366
9,-3.75,2,29.297974
9,-3.5,2,27.882729
9,-3.25,2,24.750067
9,-3,2,22.011782
9,-2.75,2,20.93398
9,-2.5,2,21.282728
9,-2.25,2,20.223269
9,-2,2,19.373934
9,-1.75,2,18.905554
9,-1.5,2,18.470007
9,-1.25,2,19.15464
9,-1,2,20.0826
9,-0.75,2,21.643345
9,-0.5,2,23.78032
9,-0.25,2,26.713863
9,0,2,26.21435
9,0.25,2,24.77013
9,0.5,2,23.488409
9,0.75,2,20.702396
9,1,2,20.469158
9,1.25,2,24.898354
9,1.5,2,27.586975
9,1.75,2,29.098978
9,2,2,30.613052
9,2.25,2,32.145615
9,2.5,2,33.038666
9,2.75,2,32.862873
9,3,2,32.795483
9,-5,3,39.509125
9,-4.75,3,39.29874
9,-4.5,3,39.54563
9,-4.25,3,39.18242
9,-4,3,40.72886
9,-3.75,3,43.618443
9,-3.5,3,42.055744
9,-3.25,3,39.46265
9,-3,3,35.456333
9,-2.75,3,32.520214
9,-2.5,3,32.916286
9,-2.25,3,30.208576
9,-2,3,27.393692
9,-1.75,3,25.217115
9,-1.5,3,23.01764
9,-1.25,3,23.273567
9,-1,3,25.718431
9,-0.75,3,29.216097
9,-0.5,3,32.765015
9,-0.25,3,37.78176
9,0,3,41.92608
9,0.25,3,43.476685
9,0.5,3,41.17928
9,0.75,3,33.86768
9,1,3,29.28744
9,1.25,3,31.077806
9,1.5,3,33.2517
9,1.75,3,33.067482
9,2,3,34.036133
9,2.25,3,37.237682
9,2.5,3,40.27166
9,2.75,3,41.039555
9,3,3,40.399204
9,-5,4,65.45983
9,-4.75,4,65.8701
9,-4.5,4,66.38916
9,-4.25,4,65.182526
9,-4,4,67.15399
9,-3.75,4,71.244255
9,-3.5,4,69.53042
9,-3.25,4,68.46743
9,-3,4,64.99384
9,-2.75,4,63.15856
9,-2.5,4,65.277084
9,-2.25,4,61.160458
9,-2,4,57.063972
9,-1.75,4,54.69737
9,-1.5,4,53.294884
9,-1.25,4,53.83221
9,-1,4,54.863205
9,-0.75,4,56.79445
9,-0.5,4,59.489452
9,-0.25,4,64.96127
9,0,4,68.67183
9,0.25,4,68.54671
9,0.5,4,67.502075
9,0.75,4,62.826466
9,1,4,59.28473
9,1.25,4,61.12278
9,1.5,4,63.85322
9,1.75,4,63.101437
9,2,4,61.97764
9,2.25,4,64.55467
9,2.5,4,67.687515
9,2.75,4,68.48467
9,3,4,68.46685
9,-5,5,87.945404
9,-4.75,5,89.20003
9,-4.5,5,90.098564
9,-4.25,5,88.69766
9,-4,5,91.041626
9,-3.75,5,94.73562
9,-3.5,5,92.03868
9,-3.25,5,92.04267
9,-3,5,89.87457
9,-2.75,5,89.63419
9,-2.5,5,92.58637
9,-2.25,5,87.9359
9,-2,5,84.24654
9,-1.75,5,83.14897
9,-1.5,5,84.77363
9,-1.25,5,86.99569
9,-1,5,87.01244
9,-0.75,5,87.95389
9,-0.5,5,90.07873
